Epoch,Loss,Diversity,Seed,Generated,Seed text,Generated text,Full text
52,0.6081,0.5,20,60,hat’s the difference," another mush in and can lot lake and we are on your wetl, b","hat’s the difference another mush in and can lot lake and we are on your wetl, b"
52,0.6081,0.6,20,60,hat’s the difference, another where im is me. can’t liff… if you’re not right now,hat’s the difference another where im is me. can’t liff… if you’re not right now
52,0.6081,0.7,20,60,hat’s the difference, another where it was any the wante pure is a pothit is all ,hat’s the difference another where it was any the wante pure is a pothit is all 
53,0.5953,0.3,20,60,her side. we can’t r,"eally desing in of murt, that’s that offen out of that is am","her side. we can’t really desing in of murt, that’s that offen out of that is am"
53,0.5953,0.4,20,60,her side. we can’t r,eally define what i’m shough. it’s and in your head. our her,her side. we can’t really define what i’m shough. it’s and in your head. our her
53,0.5953,0.5,20,60,her side. we can’t r,eally defire where you deepha. it’s no murt isned is your sa,her side. we can’t really defire where you deepha. it’s no murt isned is your sa
53,0.5953,0.6,20,60,her side. we can’t r,"eand of your egot through the dorato. the encired tought in,","her side. we can’t reand of your egot through the dorato. the encired tought in,"
53,0.5953,0.7,20,60,her side. we can’t r,eally desing but there is at itle cood! nothing you all hid ,her side. we can’t really desing but there is at itle cood! nothing you all hid 
54,0.5828,0.3,20,60,thins like clouds un,til ! enture all the hoprasity on the thing. and the one-mot,thins like clouds until ! enture all the hoprasity on the thing. and the one-mot
54,0.5828,0.4,20,60,thins like clouds un,"til only a transs. uptand help subrdadama lonood, and you go","thins like clouds until only a transs. uptand help subrdadama lonood, and you go"
54,0.5828,0.5,20,60,thins like clouds un,"til in love, in free of dosiret?” an when the guru. he’s jus","thins like clouds until in love, in free of dosiret?” an when the guru. he’s jus"
54,0.5828,0.6,20,60,thins like clouds un,til ring in willd and you seaucumer agot this for enders. be,thins like clouds until ring in willd and you seaucumer agot this for enders. be
54,0.5828,0.7,20,60,thins like clouds un,til mysules cromss it: and you’ve got to haver leass you bee,thins like clouds until mysules cromss it: and you’ve got to haver leass you bee
55,0.5708,0.3,20,60,"ugh, there will be g",oing to the stace. mehal they woold be suffering it never wi,"ugh, there will be going to the stace. mehal they woold be suffering it never wi"
55,0.5708,0.4,20,60,"ugh, there will be g","oing through the daring, one dirmomed. it we do is to have a","ugh, there will be going through the daring, one dirmomed. it we do is to have a"
55,0.5708,0.5,20,60,"ugh, there will be g",oing to theerptands that withrula innot epseraliny you ehe s,"ugh, there will be going to theerptands that withrula innot epseraliny you ehe s"
55,0.5708,0.6,20,60,"ugh, there will be g",oing through theme’ve a tull it all. he’s crying. the lege t,"ugh, there will be going through theme’ve a tull it all. he’s crying. the lege t"
55,0.5708,0.7,20,60,"ugh, there will be g",oing through the divinal soile… we catered frome and and one,"ugh, there will be going through the divinal soile… we catered frome and and one"
56,0.5602,0.3,20,60,g you’re going to ex,perience through any compas thoughtsisle moung. when you are,g you’re going to experience through any compas thoughtsisle moung. when you are
56,0.5602,0.4,20,60,g you’re going to ex,perience that monn is the pay foo lay through the untare mes,g you’re going to experience that monn is the pay foo lay through the untare mes
56,0.5602,0.5,20,60,g you’re going to ex,perience through any cauree. leve are ham a sata lora. he’s ,g you’re going to experience through any cauree. leve are ham a sata lora. he’s 
56,0.5602,0.6,20,60,g you’re going to ex,perience at really go energ. when y are the wood me and ever,g you’re going to experience at really go energ. when y are the wood me and ever
56,0.5602,0.7,20,60,g you’re going to ex,"perience through your own think in, on the whole dusines kam","g you’re going to experience through your own think in, on the whole dusines kam"
57,0.5489,0.3,20,60,you’re not. sadhana ,as your mauth it tolk on that prasitusa me. how mose of mayb,you’re not. sadhana as your mauth it tolk on that prasitusa me. how mose of mayb
57,0.5489,0.4,20,60,you’re not. sadhana ,is your spufily it fell sirss. we’s talking in. the divine m,you’re not. sadhana is your spufily it fell sirss. we’s talking in. the divine m
57,0.5489,0.5,20,60,you’re not. sadhana ,as on your sensea cone of maveress. it was the mone fast eno,you’re not. sadhana as on your sensea cone of maveress. it was the mone fast eno
57,0.5489,0.6,20,60,you’re not. sadhana ,"as your maute, or do buty hill he sarder onet of that in irn","you’re not. sadhana as your maute, or do buty hill he sarder onet of that in irn"
57,0.5489,0.7,20,60,you’re not. sadhana ,"as the thies how someto mehan whathend thay all stiring, on ","you’re not. sadhana as the thies how someto mehan whathend thay all stiring, on "
58,0.5401,0.3,20,60,eels that he is the ,"first lovened it youaralite policumant. secking desile, you’","eels that he is the first lovened it youaralite policumant. secking desile, you’"
58,0.5401,0.4,20,60,eels that he is the ,first one one can get into the univered. his say feel sieg. ,eels that he is the first one one can get into the univered. his say feel sieg. 
58,0.5401,0.5,20,60,eels that he is the ,ene going to be a watterill. somethings. what is this munts ,eels that he is the ene going to be a watterill. somethings. what is this munts 
58,0.5401,0.6,20,60,eels that he is the ,first lovened like the scoon and you do your own dreaple eve,eels that he is the first lovened like the scoon and you do your own dreaple eve
58,0.5401,0.7,20,60,eels that he is the ,enging wey noway outin she stiperan to go abway. he’s a goce,eels that he is the enging wey noway outin she stiperan to go abway. he’s a goce
59,0.5284,0.3,20,60,d. and when you’re a,"ll the same. they’re all just cabraring, i mange i’m all bed","d. and when you’re all the same. they’re all just cabraring, i mange i’m all bed"
59,0.5284,0.4,20,60,d. and when you’re a,ll the same mangifor timatadvaiadion it’s that ege to the lo,d. and when you’re all the same mangifor timatadvaiadion it’s that ege to the lo
59,0.5284,0.5,20,60,d. and when you’re a,nd gon’t we well with them was faitho. he’s ready of the tar,d. and when you’re and gon’t we well with them was faitho. he’s ready of the tar
59,0.5284,0.6,20,60,d. and when you’re a,round enough to do goodal to sad that corracinot arte. touch,d. and when you’re around enough to do goodal to sad that corracinot arte. touch
59,0.5284,0.7,20,60,d. and when you’re a,ll the same. any from you courdeyon’t kard to the ficterely ,d. and when you’re all the same. any from you courdeyon’t kard to the ficterely 
60,0.5189,0.3,20,60,ngs non but can be w,"orked on by in when, the firet of stame. and you fast a mate","ngs non but can be worked on by in when, the firet of stame. and you fast a mate"
60,0.5189,0.4,20,60,ngs non but can be w,"orked, overd has exteremes moneching. if you have he caung t","ngs non but can be worked, overd has exteremes moneching. if you have he caung t"
60,0.5189,0.5,20,60,ngs non but can be w,"orked, overe her here and my time and dirked, from you goip ","ngs non but can be worked, overe her here and my time and dirked, from you goip "
60,0.5189,0.6,20,60,ngs non but can be w,"orked on by you, out other getstril unfould the sceffen in t","ngs non but can be worked on by you, out other getstril unfould the sceffen in t"
60,0.5189,0.7,20,60,ngs non but can be w,"orked on bid sime, and that’s at a pobte outer that to all t","ngs non but can be worked on bid sime, and that’s at a pobte outer that to all t"
61,0.5094,0.3,20,60,eeting buddha: over ,"toanging, detorly! lagon’t alle. the body sail, “keep in wor","eeting buddha: over toanging, detorly! lagon’t alle. the body sail, “keep in wor"
61,0.5094,0.4,20,60,eeting buddha: over ,"toanging, mechication is: came is is! you would and it the f","eeting buddha: over toanging, mechication is: came is is! you would and it the f"
61,0.5094,0.5,20,60,eeting buddha: over ,toaking this thought in thes cristing to the really dowen’t ,eeting buddha: over toaking this thought in thes cristing to the really dowen’t 
61,0.5094,0.6,20,60,eeting buddha: over ,"toanging, detrileting, with not there is no heve it going in","eeting buddha: over toanging, detrileting, with not there is no heve it going in"
61,0.5094,0.7,20,60,eeting buddha: over ,"toanging, lict neted for tot and jounnes the causdinga one c","eeting buddha: over toanging, lict neted for tot and jounnes the causdinga one c"
62,0.5,0.3,20,60,"in one hand, giving ",a yidnal knows. you fang to tark out a otal mose that is to ,"in one hand, giving a yidnal knows. you fang to tark out a otal mose that is to "
62,0.5,0.4,20,60,"in one hand, giving ","at a still itsaid, if you are treat it fort out in hid way o","in one hand, giving at a still itsaid, if you are treat it fort out in hid way o"
62,0.5,0.5,20,60,"in one hand, giving ","a yiving the was going to enough! him is all the same thing,","in one hand, giving a yiving the was going to enough! him is all the same thing,"
62,0.5,0.6,20,60,"in one hand, giving ",a yiving and then you lound fitally on the raittagving is do,"in one hand, giving a yiving and then you lound fitally on the raittagving is do"
62,0.5,0.7,20,60,"in one hand, giving ","buil yous on herstora. and he’r stalk, a being werch it all ","in one hand, giving buil yous on herstora. and he’r stalk, a being werch it all "
63,0.4898,0.3,20,60,he temple just makin,g love to my anowher he waster a guru you. you’ve got to go ,he temple just making love to my anowher he waster a guru you. you’ve got to go 
63,0.4898,0.4,20,60,he temple just makin,g love to me woodr and in the pockingal of total ford this i,he temple just making love to me woodr and in the pockingal of total ford this i
63,0.4898,0.5,20,60,he temple just makin,g and i can’t see the server darking to stra groppe. to a ll,he temple just making and i can’t see the server darking to stra groppe. to a ll
63,0.4898,0.6,20,60,he temple just makin,g love to maha. it’s the same for ore of filly the reture! t,he temple just making love to maha. it’s the same for ore of filly the reture! t
63,0.4898,0.7,20,60,he temple just makin,g love to my anoppenes atcaice and you warce introned. you m,he temple just making love to my anoppenes atcaice and you warce introned. you m
64,0.4814,0.3,20,60,ping you in the game,… in ofe the whole from my my boont a christ there are alway,ping you in the game… in ofe the whole from my my boont a christ there are alway
64,0.4814,0.4,20,60,ping you in the game,… on the which there as you from all the entered of that ext,ping you in the game… on the which there as you from all the entered of that ext
64,0.4814,0.5,20,60,ping you in the game,"… you’re prokens of the templant in the whole christ, neawse","ping you in the game… you’re prokens of the templant in the whole christ, neawse"
64,0.4814,0.6,20,60,ping you in the game,"… on the whice the things he who de’sen to liverned, about h","ping you in the game… on the whice the things he who de’sen to liverned, about h"
64,0.4814,0.7,20,60,ping you in the game,… on the whinkis to life is nothing. everything is doing it ,ping you in the game… on the whinkis to life is nothing. everything is doing it 
65,0.4741,0.3,20,60,he sits. and what is, this place is fread about othere when no laven. the ligernd,he sits. and what is this place is fread about othere when no laven. the ligernd
65,0.4741,0.4,20,60,he sits. and what is, the place to does in only that is the place to get into the,he sits. and what is the place to does in only that is the place to get into the
65,0.4741,0.5,20,60,he sits. and what is, this place of funniested foch and ever pess ther ass you cr,he sits. and what is this place of funniested foch and ever pess ther ass you cr
65,0.4741,0.6,20,60,he sits. and what is," the place. he hass inted, you’ve gone inly that does to for","he sits. and what is the place. he hass inted, you’ve gone inly that does to for"
65,0.4741,0.7,20,60,he sits. and what is," the exterpal to all, and yo, fint to suf expeysicat a fuel.","he sits. and what is the exterpal to all, and yo, fint to suf expeysicat a fuel."
66,0.4657,0.3,20,60,s have a new thing t,"o the staye poster ore of not and can’t cool one, and it all","s have a new thing to the staye poster ore of not and can’t cool one, and it all"
66,0.4657,0.4,20,60,s have a new thing t,o tha selves and everything you have love it. the other gets,s have a new thing to tha selves and everything you have love it. the other gets
66,0.4657,0.5,20,60,s have a new thing t,"o bed, that’s the place where the mind staid, and you readin","s have a new thing to bed, that’s the place where the mind staid, and you readin"
66,0.4657,0.6,20,60,s have a new thing t,"o teach—she was not there, as i nows aw! done is turching th","s have a new thing to teach—she was not there, as i nows aw! done is turching th"
66,0.4657,0.7,20,60,s have a new thing t,o the same for part of pure in a spacher. because of he’s sa,s have a new thing to the same for part of pure in a spacher. because of he’s sa
67,0.4584,0.3,20,60,understand that: tho,ugh it is all the way in is the powers on all on uabewrading,understand that: though it is all the way in is the powers on all on uabewrading
67,0.4584,0.4,20,60,understand that: tho,ugh it is all ablut with you hil. he’d got the whold same do,understand that: though it is all ablut with you hil. he’d got the whold same do
67,0.4584,0.5,20,60,understand that: tho,"ugh the first sometion. and ithers to the satter, butidy ot ","understand that: though the first sometion. and ithers to the satter, butidy ot "
67,0.4584,0.6,20,60,understand that: tho,ugh it you hould thing to the sake lift in one the way it wo,understand that: though it you hould thing to the sake lift in one the way it wo
67,0.4584,0.7,20,60,understand that: tho,ugh it is all up the pote. ithal this momm and the liffersna,understand that: though it is all up the pote. ithal this momm and the liffersna
68,0.4513,0.3,20,60,ld we cross the stre,"ettican being hin hears the lighte, and she is making a sum ","ld we cross the streettican being hin hears the lighte, and she is making a sum "
68,0.4513,0.4,20,60,ld we cross the stre,et? can to s on the form on weall you can do if your hand. i,ld we cross the street? can to s on the form on weall you can do if your hand. i
68,0.4513,0.5,20,60,ld we cross the stre,"ettican being hin, and you’re going morm, it we can do beyon","ld we cross the streettican being hin, and you’re going morm, it we can do beyon"
68,0.4513,0.6,20,60,ld we cross the stre,et? you do you farith to knot that place where you see the i,ld we cross the street? you do you farith to knot that place where you see the i
68,0.4513,0.7,20,60,ld we cross the stre,"etticat your completelys: surring daience, and that’s what h","ld we cross the streetticat your completelys: surring daience, and that’s what h"
69,0.4442,0.3,20,60,tched a beautiful ze,"n with the dirrate onot things, then you have are aidity? i ","tched a beautiful zen with the dirrate onot things, then you have are aidity? i "
69,0.4442,0.4,20,60,tched a beautiful ze,n with the dirrellemer. to thoul madhanaji is offering what ,tched a beautiful zen with the dirrellemer. to thoul madhanaji is offering what 
69,0.4442,0.5,20,60,tched a beautiful ze,"n with her ego, been selontifel will antur purity. the lays ","tched a beautiful zen with her ego, been selontifel will antur purity. the lays "
69,0.4442,0.6,20,60,tched a beautiful ze,"n monk, a very old setsing and purinablemation be ast of the","tched a beautiful zen monk, a very old setsing and purinablemation be ast of the"
69,0.4442,0.7,20,60,tched a beautiful ze,n with up. you’re not tries it’s huphing out. hive all stayc,tched a beautiful zen with up. you’re not tries it’s huphing out. hive all stayc
70,0.4364,0.3,20,60,h fast enough! every,thing to she was all to at all this remusions what you doer ,h fast enough! everything to she was all to at all this remusions what you doer 
70,0.4364,0.4,20,60,h fast enough! every,thing to she past giou fif emeration. and we’re all the real,h fast enough! everything to she past giou fif emeration. and we’re all the real
70,0.4364,0.5,20,60,h fast enough! every,thing is this place where you see your opnsy up all this mor,h fast enough! everything is this place where you see your opnsy up all this mor
70,0.4364,0.6,20,60,h fast enough! every,thing a sendaichont. and some tramagly suruns. it’s no liget,h fast enough! everything a sendaichont. and some tramagly suruns. it’s no liget
70,0.4364,0.7,20,60,h fast enough! every,"thing to knew you have im. you go to him worked, or pielly l","h fast enough! everything to knew you have im. you go to him worked, or pielly l"
71,0.4299,0.3,20,60,oing my sadhana. thi,s trip is help. if you all dee it with the handred inally on,oing my sadhana. this trip is help. if you all dee it with the handred inally on
71,0.4299,0.4,20,60,oing my sadhana. thi,s trip is helping me get wheat head to the first in our of d,oing my sadhana. this trip is helping me get wheat head to the first in our of d
71,0.4299,0.5,20,60,oing my sadhana. thi,s trip is help. i can’t have it. a mortay to like tor ourd h,oing my sadhana. this trip is help. i can’t have it. a mortay to like tor ourd h
71,0.4299,0.6,20,60,oing my sadhana. thi,"s trip is here. so: whot whelanauge kanns ”ing this bookidy,","oing my sadhana. this trip is here. so: whot whelanauge kanns ”ing this bookidy,"
71,0.4299,0.7,20,60,oing my sadhana. thi,"s tourd. that’s a samdonal and on, sunfecu in the secretiag ","oing my sadhana. this tourd. that’s a samdonal and on, sunfecu in the secretiag "
72,0.4229,0.3,20,60,at place where the d,"ivine mother all the ordet the bach. what hahan aspee, she f","at place where the divine mother all the ordet the bach. what hahan aspee, she f"
72,0.4229,0.4,20,60,at place where the d,ivine mother for the guru. it’s i a mets welarenel thre was ,at place where the divine mother for the guru. it’s i a mets welarenel thre was 
72,0.4229,0.5,20,60,at place where the d,ivine mother and excetter going the havigalal one. the is th,at place where the divine mother and excetter going the havigalal one. the is th
72,0.4229,0.6,20,60,at place where the d,ivine mother and caneed paran’ss. got there greamenly is is ,at place where the divine mother and caneed paran’ss. got there greamenly is is 
72,0.4229,0.7,20,60,at place where the d,ivine mother ara ho place in itceactly for dough ipponato wh,at place where the divine mother ara ho place in itceactly for dough ipponato wh
73,0.4154,0.3,20,60,t enough! everything,? i can’t stant enough to speething all there is no beysnges,t enough! everything? i can’t stant enough to speething all there is no beysnges
73,0.4154,0.4,20,60,t enough! everything, is the heart parss ad about to a lat ad one. the sem was al,t enough! everything is the heart parss ad about to a lat ad one. the sem was al
73,0.4154,0.5,20,60,t enough! everything, is the headhappa i shurd antuchor oun theme is going throug,t enough! everything is the headhappa i shurd antuchor oun theme is going throug
73,0.4154,0.6,20,60,t enough! everything, is the heart talking abouht i meafle and canter and spare i,t enough! everything is the heart talking abouht i meafle and canter and spare i
73,0.4154,0.7,20,60,t enough! everything," bus i sayinga, you’re dready and i wantres way! are ounden ","t enough! everything bus i sayinga, you’re dready and i wantres way! are ounden "
74,0.4092,0.3,20,60,"ther, or it’s a litt","le spot of color on her chillur, and he say he’s good, but i","ther, or it’s a little spot of color on her chillur, and he say he’s good, but i"
74,0.4092,0.4,20,60,"ther, or it’s a litt",le spot that you fang to the other werdo that every all tuy!,"ther, or it’s a little spot that you fang to the other werdo that every all tuy!"
74,0.4092,0.5,20,60,"ther, or it’s a litt","le door ail all his not in in and sadhina indidisionton, and","ther, or it’s a little door ail all his not in in and sadhina indidisionton, and"
74,0.4092,0.6,20,60,"ther, or it’s a litt",le like that pean wh can you like my artwand to seeffor head,"ther, or it’s a little like that pean wh can you like my artwand to seeffor head"
74,0.4092,0.7,20,60,"ther, or it’s a litt","le spot the rirlle love. it making, and consest. what map, y","ther, or it’s a little spot the rirlle love. it making, and consest. what map, y"
75,0.4053,0.3,20,60, you’re propelled in,"to it. can’t just fears. that is the ien the same thing, a g"," you’re propelled into it. can’t just fears. that is the ien the same thing, a g"
75,0.4053,0.4,20,60, you’re propelled in,to is. whene he sending the gurdr said: i aro s chis ardaca , you’re propelled into is. whene he sending the gurdr said: i aro s chis ardaca 
75,0.4053,0.5,20,60, you’re propelled in,"to it. and what it say: it fart that inted, hop is ittrouthi"," you’re propelled into it. and what it say: it fart that inted, hop is ittrouthi"
75,0.4053,0.6,20,60, you’re propelled in,"to it. can’t just eaching. baca, that who how repulines atta"," you’re propelled into it. can’t just eaching. baca, that who how repulines atta"
75,0.4053,0.7,20,60, you’re propelled in,to in all handed to the momanss of the universe. you are bey, you’re propelled into in all handed to the momanss of the universe. you are bey
76,0.3994,0.3,20,60,ch was powerful and ,vely stirk me at hear one. because you call in a really bein,ch was powerful and vely stirk me at hear one. because you call in a really bein
76,0.3994,0.4,20,60,ch was powerful and ,can’t caving of the uning thing it. you are the astral pash ,ch was powerful and can’t caving of the uning thing it. you are the astral pash 
76,0.3994,0.5,20,60,ch was powerful and ,vely stim nd all enter your thoughts. the oce stell my shada,ch was powerful and vely stim nd all enter your thoughts. the oce stell my shada
76,0.3994,0.6,20,60,ch was powerful and ,vely stirk to de in ormandy of the jos andsing each ofhis yo,ch was powerful and vely stirk to de in ormandy of the jos andsing each ofhis yo
76,0.3994,0.7,20,60,ch was powerful and ,can’t plesing of the first mon’t mak goo. into the stmept ch,ch was powerful and can’t plesing of the first mon’t mak goo. into the stmept ch
77,0.3932,0.3,20,60,ting to have enough ,of this rindor happeas the good! ofte! i could not a gat edo,ting to have enough of this rindor happeas the good! ofte! i could not a gat edo
77,0.3932,0.4,20,60,ting to have enough ,of this beyints i was to come my ploce on time andy every li,ting to have enough of this beyints i was to come my ploce on time andy every li
77,0.3932,0.5,20,60,ting to have enough ,of the usifet and getsine: if you and kinddy where through f,ting to have enough of the usifet and getsine: if you and kinddy where through f
77,0.3932,0.6,20,60,ting to have enough ,"of the liverent in in, this my allo loverabin a verstusld my","ting to have enough of the liverent in in, this my allo loverabin a verstusld my"
77,0.3932,0.7,20,60,ting to have enough ,of this rindour ne song. all of your saitifily in herendy if,ting to have enough of this rindour ne song. all of your saitifily in herendy if
78,0.3863,0.3,20,60,.” so my father says,", “wo lyoug to talts in him absulitlly net repersent the eve",".” so my father says, “wo lyoug to talts in him absulitlly net repersent the eve"
78,0.3863,0.4,20,60,.” so my father says,", “wo lither right. it was soile yourself the and since of t",".” so my father says, “wo lither right. it was soile yourself the and since of t"
78,0.3863,0.5,20,60,.” so my father says,", “wo lyoug to talts in in to that place where you see a cal",".” so my father says, “wo lyoug to talts in in to that place where you see a cal"
78,0.3863,0.6,20,60,.” so my father says,", the bloss betun, and here one of planate, the fight enter ",".” so my father says, the bloss betun, and here one of planate, the fight enter "
78,0.3863,0.7,20,60,.” so my father says,. the first illusion. they’ve got to be real do but for hasp,.” so my father says. the first illusion. they’ve got to be real do but for hasp
79,0.3818,0.3,20,60,ate hippies. if you’,re that not… you are the here and now in the next message of,ate hippies. if you’re that not… you are the here and now in the next message of
79,0.3818,0.4,20,60,ate hippies. if you’,re through the hollo?? and you foum mysece from that wempha ,ate hippies. if you’re through the hollo?? and you foum mysece from that wempha 
79,0.3818,0.5,20,60,ate hippies. if you’,re that not… it’s har one. the operst you me that place they,ate hippies. if you’re that not… it’s har one. the operst you me that place they
79,0.3818,0.6,20,60,ate hippies. if you’,"re that not… you end the serfet, blling this fipal thive is ","ate hippies. if you’re that not… you end the serfet, blling this fipal thive is "
79,0.3818,0.7,20,60,ate hippies. if you’,re that not… you are the unireets. it: you go working out fr,ate hippies. if you’re that not… you are the unireets. it: you go working out fr
80,0.3774,0.3,20,60,the matter at all. b,ut: it’s an world of time around the seif cros or conssing. ,the matter at all. but: it’s an world of time around the seif cros or conssing. 
80,0.3774,0.4,20,60,the matter at all. b,ut: it’s a joss. itemen the poods of for beboby. the ilar on,the matter at all. but: it’s a joss. itemen the poods of for beboby. the ilar on
80,0.3774,0.5,20,60,the matter at all. b,"ut: the ener you want op now: whald, a littral trip percenci","the matter at all. but: the ener you want op now: whald, a littral trip percenci"
80,0.3774,0.6,20,60,the matter at all. b,ut: they not howndy to see has no see! it don’t work. it’s n,the matter at all. but: they not howndy to see has no see! it don’t work. it’s n
80,0.3774,0.7,20,60,the matter at all. b,"ut it’s at tains inative stali?, “i’r a rendan wite. i wasn’","the matter at all. but it’s at tains inative stali?, “i’r a rendan wite. i wasn’"
81,0.3745,0.3,20,60,ing: listen to those," was a menifuriayiness. all the other way, there are not mer","ing: listen to those was a menifuriayiness. all the other way, there are not mer"
81,0.3745,0.4,20,60,ing: listen to those, was a groundy it’s lake on on your spilitiful ring… and he’,ing: listen to those was a groundy it’s lake on on your spilitiful ring… and he’
81,0.3745,0.5,20,60,ing: listen to those," becommillery lige. some it’s cool onen, in hord. the befoth","ing: listen to those becommillery lige. some it’s cool onen, in hord. the befoth"
81,0.3745,0.6,20,60,ing: listen to those," morn, stelushing. sithinging heansina pore through is a sat","ing: listen to those morn, stelushing. sithinging heansina pore through is a sat"
81,0.3745,0.7,20,60,ing: listen to those, som. it’s there. some is mmen asssilimely is the rational m,ing: listen to those som. it’s there. some is mmen asssilimely is the rational m
82,0.3677,0.3,20,60,areness = light = wi,sdot form through i’d going to do with them?” ?hen what do y,areness = light = wisdot form through i’d going to do with them?” ?hen what do y
82,0.3677,0.4,20,60,areness = light = wi,"sdot fore? whatherself, peosing, irtelvestinaway, jesstnging","areness = light = wisdot fore? whatherself, peosing, irtelvestinaway, jesstnging"
82,0.3677,0.5,20,60,areness = light = wi,sdot fore tring! it’s alw. can i pert of itval this. you are,areness = light = wisdot fore tring! it’s alw. can i pert of itval this. you are
82,0.3677,0.6,20,60,areness = light = wi,"sdo, un you ettand about hal insed to teache) noww ondy is a","areness = light = wisdo, un you ettand about hal insed to teache) noww ondy is a"
82,0.3677,0.7,20,60,areness = light = wi,"sdot an this pust her is flom epsenting, grvinging ony being","areness = light = wisdot an this pust her is flom epsenting, grvinging ony being"
83,0.3631,0.3,20,60, that you’ve got to ,die. with a beyond what emer of other getsing maked to tha s, that you’ve got to die. with a beyond what emer of other getsing maked to tha s
83,0.3631,0.4,20,60, that you’ve got to ,die. it’s hom bryons of herwhore it lave? where trathed of t, that you’ve got to die. it’s hom bryons of herwhore it lave? where trathed of t
83,0.3631,0.5,20,60, that you’ve got to ,die. what he isen the street. she wase around and comple suf, that you’ve got to die. what he isen the street. she wase around and comple suf
83,0.3631,0.6,20,60, that you’ve got to ,"die. what he isen the way, resile sees. in whent the first l"," that you’ve got to die. what he isen the way, resile sees. in whent the first l"
83,0.3631,0.7,20,60, that you’ve got to ,die. it’s hear! whar ege is am fortly eithes and calwers you, that you’ve got to die. it’s hear! whar ege is am fortly eithes and calwers you
84,0.3573,0.3,20,60, know the always so ,is to be being with acralive to go becaude from the sime in , know the always so is to be being with acralive to go becaude from the sime in 
84,0.3573,0.4,20,60, know the always so ,"is to be illusion, and him is the oce a munt of the stire is"," know the always so is to be illusion, and him is the oce a munt of the stire is"
84,0.3573,0.5,20,60, know the always so ,"is to be illusion, and we’re all greaded… is your know then "," know the always so is to be illusion, and we’re all greaded… is your know then "
84,0.3573,0.6,20,60, know the always so ,"is to be being with nod, what hangh butlem, light’s soecivel"," know the always so is to be being with nod, what hangh butlem, light’s soecivel"
84,0.3573,0.7,20,60, know the always so ,"is to be murd. there is all straigh, nothing. pusiing leass "," know the always so is to be murd. there is all straigh, nothing. pusiing leass "
85,0.3564,0.3,20,60, not? it’s as simple, as that. that’s what happen. there’s to so two lew. he stay, not? it’s as simple as that. that’s what happen. there’s to so two lew. he stay
85,0.3564,0.4,20,60, not? it’s as simple, as that. that’s what happen. there’s to so to get and seef-, not? it’s as simple as that. that’s what happen. there’s to so to get and seef-
85,0.3564,0.5,20,60, not? it’s as simple, as that. thay had not… i’m am. how stif liven your everyte , not? it’s as simple as that. thay had not… i’m am. how stif liven your everyte 
85,0.3564,0.6,20,60, not? it’s as simple, as that. thay go the rothan a sandscaced. if you go back an, not? it’s as simple as that. thay go the rothan a sandscaced. if you go back an
85,0.3564,0.7,20,60, not? it’s as simple, as that. she is the prosesccerraseddrans. simple smuched. i, not? it’s as simple as that. she is the prosesccerraseddrans. simple smuched. i
86,0.35,0.3,20,60,rish. return to the ,reation of time that reading to come gurn to had net out and,rish. return to the reation of time that reading to come gurn to had net out and
86,0.35,0.4,20,60,rish. return to the ,roots is called quietness. becomess the same modean outer a ,rish. return to the roots is called quietness. becomess the same modean outer a 
86,0.35,0.5,20,60,rish. return to the ,"roots is called … is a beayth. behind alse. all the stand, o","rish. return to the roots is called … is a beayth. behind alse. all the stand, o"
86,0.35,0.6,20,60,rish. return to the ,roots from my him “wo hrok on the guru. he staid the manter.,rish. return to the roots from my him “wo hrok on the guru. he staid the manter.
86,0.35,0.7,20,60,rish. return to the ,roots is cruss the tree. i am whet reperially reilg. all has,rish. return to the roots is cruss the tree. i am whet reperially reilg. all has
87,0.3472,0.3,20,60,s the harmony of the, universe. when me kabua. you’ll be anterel land on be in th,s the harmony of the universe. when me kabua. you’ll be anterel land on be in th
87,0.3472,0.4,20,60,s the harmony of the, universe. you are the lave many wonknew. it means you do wh,s the harmony of the universe. you are the lave many wonknew. it means you do wh
87,0.3472,0.5,20,60,s the harmony of the, universe. you are the life is liver in and everything in ti,s the harmony of the universe. you are the life is liver in and everything in ti
87,0.3472,0.6,20,60,s the harmony of the, universe. you are the lifu… which way to your christ. inton,s the harmony of the universe. you are the lifu… which way to your christ. inton
87,0.3472,0.7,20,60,s the harmony of the, universe. you we’t ral! the who is knother toly time itrnay,s the harmony of the universe. you we’t ral! the who is knother toly time itrnay
88,0.3422,0.3,20,60,"is a pure brahmin, a","nd he just form. before another beings adce, all they watch ","is a pure brahmin, and he just form. before another beings adce, all they watch "
88,0.3422,0.4,20,60,"is a pure brahmin, a","nd he just form. before another beings adce, all they watch ","is a pure brahmin, and he just form. before another beings adce, all they watch "
88,0.3422,0.5,20,60,"is a pure brahmin, a","nd he has nothing and stay catternly befolly as s is to, tre","is a pure brahmin, and he has nothing and stay catternly befolly as s is to, tre"
88,0.3422,0.6,20,60,"is a pure brahmin, a",nd he taigher or mourmed on the livere of remornce every are,"is a pure brahmin, and he taigher or mourmed on the livere of remornce every are"
88,0.3422,0.7,20,60,"is a pure brahmin, a",nd he just hos cotrall compness. the catsic brauset of with ,"is a pure brahmin, and he just hos cotrall compness. the catsic brauset of with "
89,0.3398,0.3,20,60,ties repel you—some ,"qualities sedsends tratitysin: wow! dowale, because more, be","ties repel you—some qualities sedsends tratitysin: wow! dowale, because more, be"
