Epoch,Loss,Diversity,Seed,Generated,Seed text,Generated text,Full text
50,0.5334,0.6,20,60,king at the guy who’,s nailing away. the way as to’d heart that are every now. no,king at the guy who’s nailing away. the way as to’d heart that are every now. no
50,0.5334,0.7,20,60,king at the guy who’,s nailing him and there are you are stop. the temple as you ,king at the guy who’s nailing him and there are you are stop. the temple as you 
51,0.5237,0.3,20,60,double ‘z’ with ball,oon still take or very realy beings to get the returution of,double ‘z’ with balloon still take or very realy beings to get the returution of
51,0.5237,0.4,20,60,double ‘z’ with ball,oons only when you would get that the eogless to be special:,double ‘z’ with balloons only when you would get that the eogless to be special:
51,0.5237,0.5,20,60,double ‘z’ with ball,uce i honor time you can stop it all is nonsense. it’s sitti,double ‘z’ with balluce i honor time you can stop it all is nonsense. it’s sitti
51,0.5237,0.6,20,60,double ‘z’ with ball,oon sits…” and only in the game down’t behind mered… what ar,double ‘z’ with balloon sits…” and only in the game down’t behind mered… what ar
51,0.5237,0.7,20,60,double ‘z’ with ball,"o so looks. never ackut from nof“ll the keeser, and you are ","double ‘z’ with ballo so looks. never ackut from nof“ll the keeser, and you are "
52,0.5179,0.3,20,60,terpersonal relation,"sion the flame paranoia, the atman process is: an about eith","terpersonal relationsion the flame paranoia, the atman process is: an about eith"
52,0.5179,0.4,20,60,terpersonal relation,sion the fulfillmed. and i’m so like you are one” beyond you,terpersonal relationsion the fulfillmed. and i’m so like you are one” beyond you
52,0.5179,0.5,20,60,terpersonal relation,sion the flame in and that’s all the game is an exirely.” th,terpersonal relationsion the flame in and that’s all the game is an exirely.” th
52,0.5179,0.6,20,60,terpersonal relation,sion this possted that you having a being all isn’t can hear,terpersonal relationsion this possted that you having a being all isn’t can hear
52,0.5179,0.7,20,60,terpersonal relation,"sithed, it’s only calm belace the mutter am i have into myse","terpersonal relationsithed, it’s only calm belace the mutter am i have into myse"
53,0.516,0.3,20,60,esent. what are you ,off! if you are the gade in the lord. a good years. that’s t,esent. what are you off! if you are the gade in the lord. a good years. that’s t
53,0.516,0.4,20,60,esent. what are you ,only would be hard experience and we walk anywhere and the w,esent. what are you only would be hard experience and we walk anywhere and the w
53,0.516,0.5,20,60,esent. what are you ,only would be here and nothing. and he’d been mind? your hea,esent. what are you only would be here and nothing. and he’d been mind? your hea
53,0.516,0.6,20,60,esent. what are you ,off! if the did a place in me coby in the down when you must,esent. what are you off! if the did a place in me coby in the down when you must
53,0.516,0.7,20,60,esent. what are you ,only would be stuct a kind the in my energht. he is eternall,esent. what are you only would be stuct a kind the in my energht. he is eternall
54,0.5094,0.3,20,60,"iel, and there’s sam", jones. i have a relative whore the ear of form intoruty. i ,"iel, and there’s sam jones. i have a relative whore the ear of form intoruty. i "
54,0.5094,0.4,20,60,"iel, and there’s sam", jones. i have a real relt the always the illusion. how deat,"iel, and there’s sam jones. i have a real relt the always the illusion. how deat"
54,0.5094,0.5,20,60,"iel, and there’s sam", jones. i have fall as man in the skiny and pretty beller bu,"iel, and there’s sam jones. i have fall as man in the skiny and pretty beller bu"
54,0.5094,0.6,20,60,"iel, and there’s sam", jones. i knew as all this more manen. the all of the elsery,"iel, and there’s sam jones. i knew as all this more manen. the all of the elsery"
54,0.5094,0.7,20,60,"iel, and there’s sam", jone belight of befact as literally here and now i’m a rela,"iel, and there’s sam jone belight of befact as literally here and now i’m a rela"
55,0.5053,0.3,20,60,! what time is it? n,ow! telo that he’s right better is embralieved as he is all ,! what time is it? now! telo that he’s right better is embralieved as he is all 
55,0.5053,0.4,20,60,! what time is it? n,"on the spirit is not making remeled from your own bliss, the","! what time is it? non the spirit is not making remeled from your own bliss, the"
55,0.5053,0.5,20,60,! what time is it? n,ow! telo the goveicably desire which is the light in this wa,! what time is it? now! telo the goveicably desire which is the light in this wa
55,0.5053,0.6,20,60,! what time is it? n,ow! telo that say: they’re call it don’t is: can they will s,! what time is it? now! telo that say: they’re call it don’t is: can they will s
55,0.5053,0.7,20,60,! what time is it? n,"ow! teah—you will be sayinging: “jong to be good, it’ll good","! what time is it? now! teah—you will be sayinging: “jong to be good, it’ll good"
56,0.4981,0.3,20,60, have no control. we,ll: what ame about strand… so that would havo to teech of an, have no control. well: what ame about strand… so that would havo to teech of an
56,0.4981,0.4,20,60, have no control. we,"ll: what do is something is going to see more, and more, bac"," have no control. well: what do is something is going to see more, and more, bac"
56,0.4981,0.5,20,60, have no control. we,ll: what am because of the universe. you know that we didn’t, have no control. well: what am because of the universe. you know that we didn’t
56,0.4981,0.6,20,60, have no control. we,ll: what am i do you had saw the beauty? what can get in mod, have no control. well: what am i do you had saw the beauty? what can get in mod
56,0.4981,0.7,20,60, have no control. we,ll: you are to the guy went that come back to the way it fli, have no control. well: you are to the guy went that come back to the way it fli
57,0.497,0.3,20,60,from behind that vei,l. behind the place of you once is always for all the taoday,from behind that veil. behind the place of you once is always for all the taoday
57,0.497,0.4,20,60,from behind that vei,l. behind the place of your spifing to drama. you go in the ,from behind that veil. behind the place of your spifing to drama. you go in the 
57,0.497,0.5,20,60,from behind that vei,l. behind the place of the calmfcole of psy nengy. it’s all ,from behind that veil. behind the place of the calmfcole of psy nengy. it’s all 
57,0.497,0.6,20,60,from behind that vei,"l. behind the place of your specially things bugled, and we’","from behind that veil. behind the place of your specially things bugled, and we’"
57,0.497,0.7,20,60,from behind that vei,l. bechieved. turn we had to that room? you because it heart,from behind that veil. bechieved. turn we had to that room? you because it heart
58,0.4895,0.3,20,60,ow. this is it. i ac,"cept the here and now for her, and the whole living in a chi","ow. this is it. i accept the here and now for her, and the whole living in a chi"
58,0.4895,0.4,20,60,ow. this is it. i ac,cept the herepre the acrossitic stuck a usfor all of was jus,ow. this is it. i accept the herepre the acrossitic stuck a usfor all of was jus
58,0.4895,0.5,20,60,ow. this is it. i ac,"cept the here and now for her, to go being, seving, and or, ","ow. this is it. i accept the here and now for her, to go being, seving, and or, "
58,0.4895,0.6,20,60,ow. this is it. i ac,cept the here and now for estral going to be in order to the,ow. this is it. i accept the here and now for estral going to be in order to the
58,0.4895,0.7,20,60,ow. this is it. i ac,cept the pprased become to her vanty and i hiding out in thi,ow. this is it. i accept the pprased become to her vanty and i hiding out in thi
59,0.4809,0.3,20,60,hear how it really i,n. but when that’s all is not enough. it wasn’t be consecrat,hear how it really in. but when that’s all is not enough. it wasn’t be consecrat
59,0.4809,0.4,20,60,hear how it really i,"n. but when that’s the miccont of whole presence enough, you","hear how it really in. but when that’s the miccont of whole presence enough, you"
59,0.4809,0.5,20,60,hear how it really i,n. because you can see the grass. it’s corsible of the astra,hear how it really in. because you can see the grass. it’s corsible of the astra
59,0.4809,0.6,20,60,hear how it really i,n. the minute meaning and that much pure of stream. it’s a g,hear how it really in. the minute meaning and that much pure of stream. it’s a g
59,0.4809,0.7,20,60,hear how it really i,n. but whey: you’ve got one with the brotten my story. it’s ,hear how it really in. but whey: you’ve got one with the brotten my story. it’s 
60,0.4814,0.3,20,60,"e! that’s why naga, ",beautiful wasn’t and the other guy with being is just place ,"e! that’s why naga, beautiful wasn’t and the other guy with being is just place "
60,0.4814,0.4,20,60,"e! that’s why naga, ","behind the sicrand, and lamm altha is, yes shall happened to","e! that’s why naga, behind the sicrand, and lamm altha is, yes shall happened to"
60,0.4814,0.5,20,60,"e! that’s why naga, ",beautiful wasn’s ailona to happened the final sitating in a ,"e! that’s why naga, beautiful wasn’s ailona to happened the final sitating in a "
60,0.4814,0.6,20,60,"e! that’s why naga, ",behind the sake of the thirdiching essence is going to be go,"e! that’s why naga, behind the sake of the thirdiching essence is going to be go"
60,0.4814,0.7,20,60,"e! that’s why naga, ",be nuns… waterpa gody say watch this roou down. you fall at ,"e! that’s why naga, be nuns… waterpa gody say watch this roou down. you fall at "
61,0.4758,0.3,20,60,otice about your dre,am. so you don’t have be the body with you can’t stand throu,otice about your dream. so you don’t have be the body with you can’t stand throu
61,0.4758,0.4,20,60,otice about your dre,ndsually betweray. i mean: what you very phrice place. he sa,otice about your drendsually betweray. i mean: what you very phrice place. he sa
61,0.4758,0.5,20,60,otice about your dre,ams they’re very real. and even you do anywaying the mind. n,otice about your dreams they’re very real. and even you do anywaying the mind. n
61,0.4758,0.6,20,60,otice about your dre,ndsure. everything you only thoughts in the same thoughts of,otice about your drendsure. everything you only thoughts in the same thoughts of
61,0.4758,0.7,20,60,otice about your dre,ams they’re very real. and one get your thought like it neve,otice about your dreams they’re very real. and one get your thought like it neve
62,0.4718,0.3,20,60,side yourself that h,as and you can not really it beautiful coming for the oral r,side yourself that has and you can not really it beautiful coming for the oral r
62,0.4718,0.4,20,60,side yourself that h,"as and you can experience where i arm away,o, the other sura","side yourself that has and you can experience where i arm away,o, the other sura"
62,0.4718,0.5,20,60,side yourself that h,"as and you can not beautiful on. sure, love heard is energy ","side yourself that has and you can not beautiful on. sure, love heard is energy "
62,0.4718,0.6,20,60,side yourself that h,as and you can experience in my impurity? i’m do with the ga,side yourself that has and you can experience in my impurity? i’m do with the ga
62,0.4718,0.7,20,60,side yourself that h,"as and you center and i have illusion, into of psrich. if yo","side yourself that has and you center and i have illusion, into of psrich. if yo"
63,0.4699,0.3,20,60,"center, to going int",o the other dirth nearss of your dyesses. it’s cord is the a,"center, to going into the other dirth nearss of your dyesses. it’s cord is the a"
63,0.4699,0.4,20,60,"center, to going int",o the other guru. i am in india are i come into hust! throug,"center, to going into the other guru. i am in india are i come into hust! throug"
63,0.4699,0.5,20,60,"center, to going int","elle. so you read the ice creeper, the one in india, it’s al","center, to going intelle. so you read the ice creeper, the one in india, it’s al"
63,0.4699,0.6,20,60,"center, to going int",o this wood theme shall themed back and this is all man anot,"center, to going into this wood theme shall themed back and this is all man anot"
63,0.4699,0.7,20,60,"center, to going int",elle. proist see anran in the chicken she is. and speecher i,"center, to going intelle. proist see anran in the chicken she is. and speecher i"
64,0.4654,0.3,20,60,hat? love? once you ,know anything that you are ears you are you he one without a,hat? love? once you know anything that you are ears you are you he one without a
64,0.4654,0.4,20,60,hat? love? once you ,know he doesting you can’t reget to the thing. you come back,hat? love? once you know he doesting you can’t reget to the thing. you come back
64,0.4654,0.5,20,60,hat? love? once you ,know anything that you can’t tell the first moment love it i,hat? love? once you know anything that you can’t tell the first moment love it i
64,0.4654,0.6,20,60,hat? love? once you ,know he knows this way. it will be atman to the whole trip t,hat? love? once you know he knows this way. it will be atman to the whole trip t
64,0.4654,0.7,20,60,hat? love? once you ,know there’s in my head. he wrees made is to go back to do i,hat? love? once you know there’s in my head. he wrees made is to go back to do i
65,0.4553,0.3,20,60,u come back to here., the final place that the game i’m so this little takeagcent,u come back to here. the final place that the game i’m so this little takeagcent
65,0.4553,0.4,20,60,u come back to here., and full being to the dark anows which is you want for eto ,u come back to here. and full being to the dark anows which is you want for eto 
65,0.4553,0.5,20,60,u come back to here.," and full being a think me, anyone goes, smm thing, aro hold","u come back to here. and full being a think me, anyone goes, smm thing, aro hold"
65,0.4553,0.6,20,60,u come back to here., and full and thinking one the guru. if you are. when you wa,u come back to here. and full and thinking one the guru. if you are. when you wa
65,0.4553,0.7,20,60,u come back to here., then go to the vabe. the amount and make dwark and find tha,u come back to here. then go to the vabe. the amount and make dwark and find tha
66,0.4605,0.3,20,60,"d, “go kill them whe",re no one sexicmbeling from the atway out of the desire. as ,"d, “go kill them where no one sexicmbeling from the atway out of the desire. as "
66,0.4605,0.4,20,60,"d, “go kill them whe",re no one can see. if you have no more your truth so i only ,"d, “go kill them where no one can see. if you have no more your truth so i only "
66,0.4605,0.5,20,60,"d, “go kill them whe",re no one is from where you have a trap of the world oven a ,"d, “go kill them where no one is from where you have a trap of the world oven a "
66,0.4605,0.6,20,60,"d, “go kill them whe","re no one can see or divine a busterns vilitibne, the laksaw","d, “go kill them where no one can see or divine a busterns vilitibne, the laksaw"
66,0.4605,0.7,20,60,"d, “go kill them whe",re no one. as far outer applieah it. the energy want enough ,"d, “go kill them where no one. as far outer applieah it. the energy want enough "
67,0.4546,0.3,20,60,of us is that very o,"ld being, so in my childhia, dance what appeches you have go","of us is that very old being, so in my childhia, dance what appeches you have go"
67,0.4546,0.4,20,60,of us is that very o,"ld being to hillucing the whole tripen, you can’t hust took ","of us is that very old being to hillucing the whole tripen, you can’t hust took "
67,0.4546,0.5,20,60,of us is that very o,ld being that emert as you watrilly the person where much. s,of us is that very old being that emert as you watrilly the person where much. s
67,0.4546,0.6,20,60,of us is that very o,ld being? you are the tohmiling belitive. that’s the senses ,of us is that very old being? you are the tohmiling belitive. that’s the senses 
67,0.4546,0.7,20,60,of us is that very o,ld being is here. they’re need the enter you are body and tr,of us is that very old being is here. they’re need the enter you are body and tr
68,0.4555,0.3,20,60,my impurities would ,rise to the samer a start my churchad. you can’t hustle feel,my impurities would rise to the samer a start my churchad. you can’t hustle feel
68,0.4555,0.4,20,60,my impurities would ,"no conness straight, it is enter breated to my hear the fina","my impurities would no conness straight, it is enter breated to my hear the fina"
68,0.4555,0.5,20,60,my impurities would ,rise to the servant and being aways if you’re so idean i cou,my impurities would rise to the servant and being aways if you’re so idean i cou
68,0.4555,0.6,20,60,my impurities would ,rise your must dig that you want any not and you are to hild,my impurities would rise your must dig that you want any not and you are to hild
68,0.4555,0.7,20,60,my impurities would ,risestor the codress. and you go eitulying down the streetl.,my impurities would risestor the codress. and you go eitulying down the streetl.
69,0.443,0.3,20,60,rom the formless you,nt minite of the way is the temally when a most of the unive,rom the formless yount minite of the way is the temally when a most of the unive
69,0.443,0.4,20,60,rom the formless you,"m ofly stor and step waybene and step and you go to deeper, ","rom the formless youm ofly stor and step waybene and step and you go to deeper, "
69,0.443,0.5,20,60,rom the formless you,m ofly real the light to down the kingdom of her alarmmin. t,rom the formless youm ofly real the light to down the kingdom of her alarmmin. t
69,0.443,0.6,20,60,rom the formless you,m ofly real you of the are. then the differe take the wer na,rom the formless youm ofly real you of the are. then the differe take the wer na
69,0.443,0.7,20,60,rom the formless you,"m out vilus for it-all, to all the ego of something that pic","rom the formless youm out vilus for it-all, to all the ego of something that pic"
70,0.4395,0.3,20,60,there’s no ego left ,that apprical beings sees sit in the final place where the g,there’s no ego left that apprical beings sees sit in the final place where the g
70,0.4395,0.4,20,60,there’s no ego left ,that apprical being… it is cried. you are the rate thing is ,there’s no ego left that apprical being… it is cried. you are the rate thing is 
70,0.4395,0.5,20,60,there’s no ego left ,"coous field for you’ve are in life you’d say: “well, a close","there’s no ego left coous field for you’ve are in life you’d say: “well, a close"
70,0.4395,0.6,20,60,there’s no ego left ,to atart to the more an illusion for manifested detis bustin,there’s no ego left to atart to the more an illusion for manifested detis bustin
70,0.4395,0.7,20,60,there’s no ego left ,to an the door… so you pertained manifesturully when you’re ,there’s no ego left to an the door… so you pertained manifesturully when you’re 
71,0.4375,0.3,20,60,stral plane. at the ,point of pure enough. the internar i sensoding being. the ce,stral plane. at the point of pure enough. the internar i sensoding being. the ce
71,0.4375,0.4,20,60,stral plane. at the ,greas. she is all the stirition. the becum. something there.,stral plane. at the greas. she is all the stirition. the becum. something there.
71,0.4375,0.5,20,60,stral plane. at the ,movies it is. you get appechts particularges. the universe. ,stral plane. at the movies it is. you get appechts particularges. the universe. 
71,0.4375,0.6,20,60,stral plane. at the ,possitht of the story (libibifisting is consence behind all ,stral plane. at the possitht of the story (libibifisting is consence behind all 
71,0.4375,0.7,20,60,stral plane. at the ,point of hundder goes in the void. there with the dournd and,stral plane. at the point of hundder goes in the void. there with the dournd and
72,0.4347,0.3,20,60,way it works. did yo,"u ever go to the right of the cross when you can say: “well,","way it works. did you ever go to the right of the cross when you can say: “well,"
72,0.4347,0.4,20,60,way it works. did yo,u ever go to the guru. samapath in it is: one out of the doo,way it works. did you ever go to the guru. samapath in it is: one out of the doo
72,0.4347,0.5,20,60,way it works. did yo,u ever go to the turys. you go back. spead in ego. silly tha,way it works. did you ever go to the turys. you go back. spead in ego. silly tha
72,0.4347,0.6,20,60,way it works. did yo,"u ever go to the movies and be. but, corlly , and doging aum","way it works. did you ever go to the movies and be. but, corlly , and doging aum"
72,0.4347,0.7,20,60,way it works. did yo,ur workinatt the final planes and he looking the mover. he’s,way it works. did your workinatt the final planes and he looking the mover. he’s
73,0.4249,0.3,20,60, go on this journey., we didn’t will meeg up you want the thought you will know t, go on this journey. we didn’t will meeg up you want the thought you will know t
73,0.4249,0.4,20,60, go on this journey., i could go to the fact that there are can be who is the ine, go on this journey. i could go to the fact that there are can be who is the ine
73,0.4249,0.5,20,60, go on this journey., i could thrrum morn of other i am so humned but i’m not rea, go on this journey. i could thrrum morn of other i am so humned but i’m not rea
73,0.4249,0.6,20,60, go on this journey., i could thit pretty furce up. what doesn’t have bogith can , go on this journey. i could thit pretty furce up. what doesn’t have bogith can 
73,0.4249,0.7,20,60, go on this journey., i couldn’t the be bearmahaly boy! any! you’re only for mina, go on this journey. i couldn’t the be bearmahaly boy! any! you’re only for mina
74,0.4235,0.3,20,60,called: the messiani,c completeradi not with coby musap in the year. and you stee,called: the messianic completeradi not with coby musap in the year. and you stee
74,0.4235,0.4,20,60,called: the messiani,c completera. should interest of mother. it’s his always in ,called: the messianic completera. should interest of mother. it’s his always in 
74,0.4235,0.5,20,60,called: the messiani,c completeradi not with crosened. just because that’s the da,called: the messianic completeradi not with crosened. just because that’s the da
74,0.4235,0.6,20,60,called: the messiani,c cololy free. what are way. they’d thread. the just the sta,called: the messianic cololy free. what are way. they’d thread. the just the sta
74,0.4235,0.7,20,60,called: the messiani,c completerater can be here. you are the trut real firmate p,called: the messianic completerater can be here. you are the trut real firmate p
75,0.4217,0.3,20,60,"s of india, says: th",e atman of your own being all this not one with the liberati,"s of india, says: the atman of your own being all this not one with the liberati"
75,0.4217,0.4,20,60,"s of india, says: th",e atman or suffering caterpillar everything with your head! ,"s of india, says: the atman or suffering caterpillar everything with your head! "
75,0.4217,0.5,20,60,"s of india, says: th",e atman or suffering caterpillarbecte when you would hear th,"s of india, says: the atman or suffering caterpillarbecte when you would hear th"
75,0.4217,0.6,20,60,"s of india, says: th",e atman of your own being! we’d all say one would say thing ,"s of india, says: the atman of your own being! we’d all say one would say thing "
75,0.4217,0.7,20,60,"s of india, says: th",e atman or saying: you wrill suffering all trans the every h,"s of india, says: the atman or saying: you wrill suffering all trans the every h"
76,0.4207,0.3,20,60,nding days going fro,"m park to teach—right place where donberybod, we want on the","nding days going from park to teach—right place where donberybod, we want on the"
76,0.4207,0.4,20,60,nding days going fro,m park to teach—you coming in india awarene is in a townieme,nding days going from park to teach—you coming in india awarene is in a townieme
76,0.4207,0.5,20,60,nding days going fro,m park to teach—she and even throse speaking now of your cor,nding days going from park to teach—she and even throse speaking now of your cor
76,0.4207,0.6,20,60,nding days going fro,"m this aways in our thought just happening, it is the world ","nding days going from this aways in our thought just happening, it is the world "
76,0.4207,0.7,20,60,nding days going fro,m park to teach—right place it candle vertly-ins in every ta,nding days going from park to teach—right place it candle vertly-ins in every ta
77,0.4203,0.3,20,60,t enough. he’s got i,"t all going in isenerdlears threed. a fuel. love a choprure,","t enough. he’s got it all going in isenerdlears threed. a fuel. love a choprure,"
77,0.4203,0.4,20,60,t enough. he’s got i,t all going in isenertersting riching for ever go because yo,t enough. he’s got it all going in isenertersting riching for ever go because yo
77,0.4203,0.5,20,60,t enough. he’s got i," doing it unmelight? when that’s a possible opcents, oh expe","t enough. he’s got i doing it unmelight? when that’s a possible opcents, oh expe"
77,0.4203,0.6,20,60,t enough. he’s got i,t all going in is drama. still identin but this like that’s ,t enough. he’s got it all going in is drama. still identin but this like that’s 
77,0.4203,0.7,20,60,t enough. he’s got i,t all going in rementer corruble to do your thought. don’t w,t enough. he’s got it all going in rementer corruble to do your thought. don’t w
78,0.4134,0.3,20,60,’re more present. wh,at are you oly man way it is going to itd who at you on the ,’re more present. what are you oly man way it is going to itd who at you on the 
78,0.4134,0.4,20,60,’re more present. wh,"at do your the differe. the spridication of me. by body, you","’re more present. what do your the differe. the spridication of me. by body, you"
78,0.4134,0.5,20,60,’re more present. wh,at are you offering a variete goes for a lam there is in a c,’re more present. what are you offering a variete goes for a lam there is in a c
78,0.4134,0.6,20,60,’re more present. wh,at are you oly man walks are body. we’d go into the vabl is.,’re more present. what are you oly man walks are body. we’d go into the vabl is.
78,0.4134,0.7,20,60,’re more present. wh,at are you offingy it all… is drama not into the crustally c,’re more present. what are you offingy it all… is drama not into the crustally c
79,0.4087,0.3,20,60,’t work that way at ,all. when you can say to the same place the man in your fact,’t work that way at all. when you can say to the same place the man in your fact
79,0.4087,0.4,20,60,’t work that way at ,all. when you can say thing that you went to took mectordins,’t work that way at all. when you can say thing that you went to took mectordins
79,0.4087,0.5,20,60,’t work that way at ,as il! that’s all the says gove. and you’re the inner place ,’t work that way at as il! that’s all the says gove. and you’re the inner place 
79,0.4087,0.6,20,60,’t work that way at ,"allut that sub it, which waith. what is an in fate of polari","’t work that way at allut that sub it, which waith. what is an in fate of polari"
79,0.4087,0.7,20,60,’t work that way at ,full had the buddhists say: if you’ve vitus to is the death ,’t work that way at full had the buddhists say: if you’ve vitus to is the death 
80,0.4044,0.3,20,60," that is, the experi",ence you’re marx experienced hicd elling time. but: i’ve say," that is, the experience you’re marx experienced hicd elling time. but: i’ve say"
80,0.4044,0.4,20,60," that is, the experi",ence you’re to find myself to be interestionly things let th," that is, the experience you’re to find myself to be interestionly things let th"
80,0.4044,0.5,20,60," that is, the experi","ence you’re to find myself the guru, there are maharaj-ji fa"," that is, the experience you’re to find myself the guru, there are maharaj-ji fa"
80,0.4044,0.6,20,60," that is, the experi",ence you’re tarks and steve was inside you the univeing a me," that is, the experience you’re tarks and steve was inside you the univeing a me"
80,0.4044,0.7,20,60," that is, the experi",ence you’re tillff-eher it’s ramaa. lems be conscreturing sp," that is, the experience you’re tillff-eher it’s ramaa. lems be conscreturing sp"
81,0.403,0.3,20,60, start to have these, how it’s sitt into the chus dreamed into her beender consci, start to have these how it’s sitt into the chus dreamed into her beender consci
81,0.403,0.4,20,60, start to have these, how it all the ten. straight of the here. it’s a right beli, start to have these how it all the ten. straight of the here. it’s a right beli
81,0.403,0.5,20,60, start to have these, how it all the desplis. the desire. that’s hard. this trip , start to have these how it all the desplis. the desire. that’s hard. this trip 
81,0.403,0.6,20,60, start to have these, horrible this to in! throok her psiding and every telliget?, start to have these horrible this to in! throok her psiding and every telliget?
81,0.403,0.7,20,60, start to have these," how it’s suffering.” he’s start to have these had the sees,"," start to have these how it’s suffering.” he’s start to have these had the sees,"
82,0.4039,0.3,20,60,nd when you meet a l,oad. i mean: the who said i say there is not make and there ,nd when you meet a load. i mean: the who said i say there is not make and there 
82,0.4039,0.4,20,60,nd when you meet a l,"oad. no corrupt, he surrender. what calminate said, “ay on t","nd when you meet a load. no corrupt, he surrender. what calminate said, “ay on t"
82,0.4039,0.5,20,60,nd when you meet a l,"oad. the adventure ever seent fash of the game after dark, w","nd when you meet a load. the adventure ever seent fash of the game after dark, w"
82,0.4039,0.6,20,60,nd when you meet a l,ittle ol. an books of the same going what dow he doing the w,nd when you meet a little ol. an books of the same going what dow he doing the w
82,0.4039,0.7,20,60,nd when you meet a l,oad. i am a connen with univers center. potch an absoout if ,nd when you meet a load. i am a connen with univers center. potch an absoout if 
83,0.3975,0.3,20,60,d throw it off! if o,nly i didn’t have these finisher beautiful richass are one. ,d throw it off! if only i didn’t have these finisher beautiful richass are one. 
83,0.3975,0.4,20,60,d throw it off! if o,"nly i didn’t have these finisher beautiful redion, and laou ","d throw it off! if only i didn’t have these finisher beautiful redion, and laou "
83,0.3975,0.5,20,60,d throw it off! if o,nly i didn’t have these finishing the experience love. otser,d throw it off! if only i didn’t have these finishing the experience love. otser
83,0.3975,0.6,20,60,d throw it off! if o,nly i didn’t have these finisher beautiful richass are one. ,d throw it off! if only i didn’t have these finisher beautiful richass are one. 
83,0.3975,0.7,20,60,d throw it off! if o,nly i don’t a really be work of i touched. it’s holp yee. ju,d throw it off! if only i don’t a really be work of i touched. it’s holp yee. ju
84,0.3947,0.3,20,60,m—from what depths. ,what are you are the external sense. it feel them. maybe we ,m—from what depths. what are you are the external sense. it feel them. maybe we 
84,0.3947,0.4,20,60,m—from what depths. ,what appeners of time of the ridp you are starts to tee for ,m—from what depths. what appeners of time of the ridp you are starts to tee for 
84,0.3947,0.5,20,60,m—from what depths. ,what appeners of time that’s really ins the skin of that am ,m—from what depths. what appeners of time that’s really ins the skin of that am 
84,0.3947,0.6,20,60,m—from what depths. ,what always inttate? everything the harmony can go beyond be,m—from what depths. what always inttate? everything the harmony can go beyond be
84,0.3947,0.7,20,60,m—from what depths. ,"what always in them. you could make believed. the child, a n","m—from what depths. what always in them. you could make believed. the child, a n"
85,0.393,0.3,20,60,. it’s inevitable. i,t’s just behating and so he. the external process of this pl,. it’s inevitable. it’s just behating and so he. the external process of this pl
85,0.393,0.4,20,60,. it’s inevitable. i,t’s just behating that truth your whole goes. not at beinned,. it’s inevitable. it’s just behating that truth your whole goes. not at beinned
85,0.393,0.5,20,60,. it’s inevitable. i,t’s just happening. it’s got if everything wood and say: “wo,. it’s inevitable. it’s just happening. it’s got if everything wood and say: “wo
85,0.393,0.6,20,60,. it’s inevitable. i,"t’s just behating conscimusner wand, a hard power oply. ther",". it’s inevitable. it’s just behating conscimusner wand, a hard power oply. ther"
85,0.393,0.7,20,60,. it’s inevitable. i,"t’s just happening. it’s got to hand her, subnle watch himpu",". it’s inevitable. it’s just happening. it’s got to hand her, subnle watch himpu"
86,0.3906,0.3,20,60,p and down without u,nity: one next myself caterpillar it. and it’s chill me. and,p and down without unity: one next myself caterpillar it. and it’s chill me. and
86,0.3906,0.4,20,60,p and down without u,"nity: one next myself caterpilla thisp in my head, you come ","p and down without unity: one next myself caterpilla thisp in my head, you come "
86,0.3906,0.5,20,60,p and down without u,nity: one is concepting that creaccionk. going to himgrass. ,p and down without unity: one is concepting that creaccionk. going to himgrass. 
86,0.3906,0.6,20,60,p and down without u,"nity? well, he is no year, and that’s good with they doing s","p and down without unity? well, he is no year, and that’s good with they doing s"
86,0.3906,0.7,20,60,p and down without u,"t your very enough, you are the vibrations from my veil, to ","p and down without ut your very enough, you are the vibrations from my veil, to "
87,0.3894,0.3,20,60,ay like the skin of ,"aisterk, the first mestage become it’s a. but time that’s ho","ay like the skin of aisterk, the first mestage become it’s a. but time that’s ho"
87,0.3894,0.4,20,60,ay like the skin of ,"aisterk, you just live wawer and candle flame, so you watch ","ay like the skin of aisterk, you just live wawer and candle flame, so you watch "
87,0.3894,0.5,20,60,ay like the skin of ,aire! whether you want as the guru you go up to the guru. th,ay like the skin of aire! whether you want as the guru you go up to the guru. th
87,0.3894,0.6,20,60,ay like the skin of ,a su! whet he is right for the traps of your herdhing he is ,ay like the skin of a su! whet he is right for the traps of your herdhing he is 
87,0.3894,0.7,20,60,ay like the skin of ,"aise! there’s no more you! to have that is hallont and time,","ay like the skin of aise! there’s no more you! to have that is hallont and time,"
88,0.3863,0.3,20,60,ld think of is being," at he unserstand that is the secrets but i say, “i’ll hear ","ld think of is being at he unserstand that is the secrets but i say, “i’ll hear "
88,0.3863,0.4,20,60,ld think of is being, at he us. and he was says: whee and you see it. the energy ,ld think of is being at he us. and he was says: whee and you see it. the energy 
88,0.3863,0.5,20,60,ld think of is being, at his precen of the path the came in sucruse i’m comin gow,ld think of is being at his precen of the path the came in sucruse i’m comin gow
88,0.3863,0.6,20,60,ld think of is being, at he us at the same fact place that in it of the changes i,ld think of is being at he us at the same fact place that in it of the changes i
88,0.3863,0.7,20,60,ld think of is being," out. when you’re more of it all, ramp when the trip that ps","ld think of is being out. when you’re more of it all, ramp when the trip that ps"
89,0.3828,0.3,20,60,mber of society. i g,"o to chqusing, right, willp, with anyt one like a contecraru","mber of society. i go to chqusing, right, willp, with anyt one like a contecraru"
